delivery_time,customer_zip_code_prefix,order_month,order_year,customer_state
15.0,25904,7,2018,CE
5.0,12960,12,2017,SP
30.0,57360,11,2017,AC
17.0,38738,5,2018,RJ
3.0,4023,7,2017,SP
3.0,36606,3,2018,SP
7.0,24471,6,2018,SP
8.0,97050,5,2018,RS
18.0,26280,4,2018,SC
7.0,20030,8,2018,SP
8.0,79621,12,2017,SP
7.0,83040,10,2017,SP
18.0,16670,11,2017,CE
12.0,35488,4,2018,MG
4.0,90130,3,2018,SP
31.0,22051,2,2018,CE
13.0,88356,4,2018,SP
10.0,88311,2,2018,MG
4.0,75126,4,2018,SP
18.0,8633,2,2017,RS
8.0,37130,7,2018,MG
6.0,79045,11,2017,SP
7.0,31530,9,2017,MG
15.0,88021,2,2017,MG
16.0,3271,8,2017,MS
8.0,35565,6,2017,SP
6.0,9785,4,2018,SP
9.0,2837,10,2017,MA
16.0,95044,4,2017,RJ
19.0,45940,3,2018,GO
7.0,79134,8,2017,MG
11.0,4553,11,2017,RS
7.0,4914,7,2017,SP
13.0,13564,12,2017,SC
11.0,3515,11,2017,SP
5.0,16430,5,2018,MG
5.0,13232,7,2017,SP
13.0,2415,6,2018,SC
34.0,49810,2,2018,TO
48.0,1408,5,2018,SP
12.0,58027,2,2018,RJ
3.0,4162,5,2018,SP
11.0,7190,3,2018,SC
23.0,24421,10,2016,SP
10.0,4119,2,2018,SP
12.0,69307,6,2017,MG
12.0,4303,4,2018,GO
12.0,32410,2,2017,PR
13.0,78655,8,2017,SC
15.0,77478,3,2018,SE
7.0,18304,11,2017,SP
45.0,72338,3,2018,RS
17.0,22040,4,2017,BA
9.0,55016,4,2018,MG
15.0,27140,6,2017,RJ
28.0,96506,2,2018,MG
25.0,18217,1,2018,MG
16.0,5615,9,2017,MG
8.0,26190,6,2018,SP
13.0,99930,3,2017,MS
20.0,32315,1,2018,RS
13.0,37713,5,2018,RJ
7.0,4121,8,2018,SP
10.0,74916,10,2017,SP
3.0,75094,11,2017,SP
7.0,61656,5,2018,SP
7.0,79310,7,2017,SP
12.0,68750,11,2017,ES
9.0,48520,5,2017,MG
14.0,24240,6,2017,BA
7.0,32604,9,2017,SP
11.0,70756,4,2018,RJ
8.0,61932,7,2018,SP
12.0,85950,9,2017,RJ
10.0,26193,3,2018,SP
7.0,3525,4,2017,MG
7.0,4857,6,2018,MG
14.0,18900,2,2017,RJ
10.0,13044,10,2017,RJ
11.0,3102,6,2017,RJ
10.0,85955,10,2017,MS
8.0,85027,8,2018,RS
6.0,39780,11,2017,MG
5.0,23550,8,2018,PR
11.0,63280,4,2018,PR
5.0,7076,3,2018,SP
25.0,26086,11,2017,SP
7.0,74280,2,2018,SP
11.0,72855,7,2018,SP
25.0,69905,9,2017,BA
15.0,51130,5,2017,RS
15.0,36650,11,2017,MG
41.0,75523,12,2017,RJ
14.0,18730,5,2017,BA
9.0,37795,7,2017,ES
5.0,6448,6,2018,MG
8.0,94770,11,2017,SP
7.0,6713,7,2018,MG
11.0,77970,12,2017,SC
9.0,85670,8,2018,PR
7.0,36592,8,2017,PE
13.0,39403,7,2017,SC
9.0,3661,5,2017,DF
4.0,58225,7,2018,SP
11.0,57071,4,2018,SP
12.0,31930,5,2018,SP
14.0,6859,3,2018,PR
14.0,63122,4,2017,SP
6.0,32341,7,2018,SP
10.0,7997,10,2017,SP
5.0,71535,3,2017,SP
13.0,40080,3,2018,BA
8.0,32215,5,2018,GO
5.0,65470,3,2018,SC
23.0,72445,1,2018,SP
16.0,38280,2,2018,RS
99.0,15102,6,2017,ES
8.0,39704,7,2018,MG
12.0,32431,11,2017,RS
9.0,25267,12,2017,PR
4.0,7914,6,2018,SP
13.0,19050,3,2018,MG
25.0,2275,10,2016,RS
11.0,58195,1,2018,SP
16.0,51350,11,2017,RJ
5.0,26042,8,2018,SP
9.0,29306,6,2017,MG
12.0,1215,2,2017,PA
7.0,74465,3,2017,SP
8.0,22470,8,2018,BA
9.0,94170,9,2017,SP
5.0,56210,5,2018,SP
5.0,94370,8,2018,MG
8.0,29020,6,2017,RJ
13.0,9445,5,2018,MG
12.0,46390,8,2017,SP
17.0,12770,10,2017,SP
7.0,25940,1,2018,RJ
6.0,93310,3,2017,SP
4.0,16202,5,2018,SP
8.0,5452,2,2018,MG
4.0,3084,8,2018,SP
16.0,85950,7,2017,RJ
29.0,7197,7,2017,RJ
6.0,7072,1,2018,SP
8.0,1250,11,2017,SP
16.0,83030,3,2017,PR
20.0,77780,9,2017,ES
26.0,77710,11,2017,GO
30.0,29930,5,2017,GO
7.0,13731,6,2018,RJ
6.0,35500,3,2018,MG
34.0,16056,1,2018,RJ
6.0,88485,8,2018,SC
5.0,4357,5,2018,RJ
24.0,74354,2,2018,PA
7.0,36328,10,2017,SP
3.0,4305,8,2018,SP
2.0,36201,5,2017,SP
10.0,41905,6,2018,SP
13.0,93601,12,2017,SC
5.0,41906,9,2017,RJ
7.0,68220,1,2018,MG
12.0,16430,4,2018,MG
19.0,70336,12,2017,SP
16.0,8571,5,2018,MG
17.0,58069,11,2017,RS
6.0,32675,3,2017,RS
9.0,4607,7,2018,MG
11.0,68665,7,2017,PE
5.0,3963,4,2018,SP
15.0,62690,2,2017,AP
5.0,2242,5,2018,SC
4.0,74886,11,2017,SP
53.0,55305,11,2017,SP
16.0,83829,10,2017,PR
13.0,1223,5,2018,RJ
6.0,88501,8,2018,ES
2.0,4945,10,2017,SP
29.0,41600,8,2018,RJ
5.0,5579,11,2017,SP
6.0,26321,7,2018,SP
26.0,26325,12,2017,SP
14.0,18278,2,2018,MG
18.0,9671,11,2017,PR
41.0,83209,8,2017,PE
17.0,63160,12,2017,PB
13.0,51350,10,2017,RJ
5.0,70874,5,2018,SP
11.0,12760,8,2018,PB
15.0,58305,11,2017,SP
38.0,68275,3,2018,RJ
13.0,7021,1,2018,PR
7.0,89176,7,2018,MG
13.0,8506,10,2017,RJ
3.0,26521,12,2017,SP
7.0,13053,8,2017,SP
7.0,31030,3,2018,RJ
3.0,61902,5,2018,SP
14.0,17500,2,2018,SP
18.0,59330,5,2018,SP
10.0,4315,11,2017,SC
23.0,17260,4,2018,RJ
13.0,83221,9,2017,DF
13.0,2671,5,2017,GO
33.0,82520,3,2018,SP
1.0,57074,3,2017,RJ
14.0,19820,9,2017,ES
4.0,94190,2,2018,SP
10.0,15102,4,2018,ES
6.0,27933,1,2018,MG
12.0,86084,3,2017,SP
10.0,6018,3,2018,SP
24.0,88868,2,2018,SP
9.0,35903,7,2017,SP
12.0,14800,1,2018,MG
28.0,88350,1,2018,RS
3.0,25041,12,2017,SP
6.0,19040,11,2017,SP
15.0,20550,1,2018,SC
12.0,70390,5,2018,SP
9.0,64057,7,2017,SP
13.0,21240,4,2018,DF
9.0,12701,8,2017,MG
15.0,1431,5,2018,SP
9.0,15042,8,2018,PR
8.0,3553,9,2017,RJ
7.0,4013,9,2017,SP
30.0,3042,2,2018,RJ
23.0,17800,4,2017,RJ
4.0,74465,3,2018,SP
20.0,35140,8,2017,RJ
37.0,47590,3,2018,AL
29.0,60345,5,2018,SP
6.0,26196,11,2017,MG
6.0,40800,5,2017,SP
10.0,8502,1,2018,SP
4.0,24732,12,2017,SP
11.0,93525,10,2017,RJ
5.0,2441,7,2017,RS
6.0,66035,1,2018,RJ
11.0,66115,11,2017,SP
13.0,8670,3,2018,SP
6.0,60734,5,2017,RJ
11.0,35878,5,2018,RJ
21.0,73030,12,2017,RS
4.0,3131,8,2018,SP
11.0,22020,3,2017,SP
7.0,25615,6,2018,SP
7.0,5117,8,2018,MG
36.0,5731,1,2018,RJ
17.0,14230,2,2018,GO
6.0,63195,7,2018,SP
13.0,1231,8,2017,PE
44.0,4614,12,2017,RN
6.0,29704,12,2017,SP
14.0,74110,3,2018,RN
9.0,4269,9,2017,SP
37.0,72001,2,2017,SP
7.0,29708,1,2018,SP
9.0,61631,9,2017,SP
3.0,3963,7,2017,SP
9.0,39527,5,2017,GO
11.0,4045,7,2017,RS
29.0,12953,10,2017,CE
49.0,41343,12,2017,RS
16.0,73041,1,2018,MG
44.0,2180,12,2017,RJ
5.0,12924,3,2018,SP
6.0,26178,10,2017,SP
9.0,3226,12,2017,SP
7.0,77370,2,2018,MG
13.0,71976,5,2018,ES
12.0,1026,4,2017,SP
10.0,1305,5,2017,SP
31.0,36160,3,2018,RS
10.0,74933,5,2018,PR
6.0,91270,10,2017,SP
6.0,6810,3,2017,SP
14.0,92200,5,2018,RJ
21.0,58195,6,2017,SP
7.0,6844,6,2018,SP
2.0,75709,4,2018,SP
8.0,29490,8,2017,RS
14.0,93226,11,2017,GO
20.0,2670,3,2018,PR
9.0,72125,6,2018,RS
19.0,40354,3,2018,MG
8.0,26261,10,2017,RJ
7.0,76650,4,2018,SP
3.0,4363,5,2017,SP
14.0,75705,12,2017,SP
12.0,79086,6,2017,PR
14.0,32920,4,2017,RJ
15.0,84053,11,2017,GO
24.0,36272,4,2017,SP
7.0,92500,4,2018,SP
34.0,35240,2,2018,MG
8.0,85877,12,2017,SP
7.0,68195,10,2017,MG
10.0,28992,3,2017,RJ
14.0,53401,3,2018,SP
5.0,6840,10,2017,RS
15.0,70234,7,2017,MG
24.0,55034,12,2017,SP
12.0,78180,5,2017,SP
3.0,30662,12,2017,SP
9.0,23025,5,2017,RJ
7.0,13971,2,2018,SP
8.0,83306,1,2018,MT
14.0,2325,5,2018,RJ
7.0,58082,7,2018,RJ
13.0,77760,10,2017,DF
4.0,89835,5,2017,RS
21.0,89176,12,2017,MG
11.0,3320,1,2017,RS
15.0,84450,1,2018,ES
1.0,86036,5,2018,SP
6.0,87250,8,2018,SP
9.0,14412,9,2017,BA
19.0,88818,3,2018,SP
28.0,6328,4,2018,PE
4.0,87230,6,2017,RS
20.0,12230,7,2017,PR
20.0,32150,5,2018,MG
3.0,15870,10,2017,RS
12.0,58075,11,2017,RJ
3.0,13730,5,2018,CE
2.0,99600,6,2018,SP
18.0,72150,4,2017,PE
8.0,5347,4,2018,RS
6.0,5006,8,2017,SC
14.0,73330,5,2017,GO
19.0,54517,2,2018,DF
7.0,9443,7,2018,GO
9.0,96878,4,2018,PI
16.0,65780,2,2018,RS
16.0,80520,5,2017,CE
12.0,28635,4,2018,SP
16.0,93819,1,2018,SP
17.0,36950,5,2017,RS
13.0,4455,9,2017,ES
20.0,4295,5,2018,BA
2.0,13977,5,2018,SP
7.0,95700,7,2017,SP
3.0,94451,2,2018,SP
5.0,3268,8,2018,SP
17.0,1525,5,2017,SP
15.0,63165,1,2018,GO
7.0,3337,3,2018,SP
23.0,86818,7,2017,SC
17.0,3191,8,2017,RJ
1.0,46550,10,2017,SP
7.0,59066,4,2018,SP
7.0,5612,5,2018,SP
23.0,37245,1,2018,SC
3.0,88309,10,2017,SP
9.0,18045,12,2017,CE
28.0,2919,12,2017,PA
8.0,64063,12,2017,PE
11.0,4474,5,2018,SP
7.0,12411,1,2018,MG
11.0,87501,12,2017,SP
20.0,4470,5,2018,MG
7.0,88802,8,2017,SP
20.0,3102,7,2017,RJ
28.0,12951,2,2018,SC
27.0,78559,1,2018,RJ
18.0,53130,6,2017,ES
8.0,8526,3,2017,ES
12.0,85988,7,2017,SP
2.0,63104,8,2017,SP
6.0,51111,8,2018,SP
3.0,5781,5,2018,SP
9.0,27240,5,2017,RS
16.0,3759,4,2018,PE
11.0,18105,9,2017,PR
3.0,82940,6,2017,SP
2.0,95330,8,2017,SP
4.0,27523,3,2018,SP
5.0,83590,11,2017,PR
18.0,79042,12,2017,PE
4.0,94818,7,2017,SP
8.0,45750,3,2017,SP
25.0,38447,9,2017,RJ
15.0,76300,2,2017,RJ
48.0,83065,8,2017,PE
14.0,27212,3,2018,BA
1.0,18051,2,2018,SP
25.0,76985,11,2017,SP
24.0,86230,5,2018,SP
5.0,29295,12,2017,SP
9.0,89510,4,2018,SP
7.0,28910,1,2018,SP
7.0,54517,6,2018,DF
23.0,59900,8,2017,PR
22.0,28997,7,2018,PB
8.0,29845,2,2017,RJ
9.0,56327,4,2017,SP
9.0,1413,5,2018,SP
2.0,77404,1,2018,SP
13.0,60020,11,2017,SP
10.0,72583,1,2018,SP
12.0,4125,7,2018,MG
11.0,25902,1,2018,SC
19.0,4004,1,2018,MG
4.0,37458,6,2018,SP
14.0,87705,11,2017,PE
5.0,6807,4,2018,PR
5.0,41311,6,2017,SP
29.0,4692,3,2018,MG
12.0,8840,5,2018,SP
18.0,59086,2,2018,MG
8.0,94100,1,2018,GO
33.0,2204,3,2018,MG
13.0,54250,3,2018,MG
6.0,9726,3,2018,MG
3.0,63020,7,2018,SP
15.0,62280,3,2018,TO
35.0,3042,1,2018,RJ
9.0,32675,3,2017,RS
20.0,6606,6,2018,PE
5.0,63600,6,2018,SP
20.0,4165,11,2017,BA
3.0,5765,4,2018,SP
6.0,71919,5,2017,MG
7.0,8591,5,2018,SP
8.0,89180,1,2018,MG
21.0,78240,1,2018,SC
5.0,63180,4,2018,SP
5.0,16021,7,2018,MG
13.0,85670,5,2017,PR
2.0,37855,6,2018,SP
11.0,36576,7,2018,PR
15.0,36264,3,2018,SP
8.0,12919,10,2017,MG
9.0,55004,4,2018,SP
7.0,37578,4,2018,MG
16.0,15920,2,2018,SP
16.0,45770,10,2017,ES
12.0,9445,12,2017,MG
2.0,40391,9,2017,PR
10.0,42843,12,2017,PR
24.0,3090,10,2017,BA
10.0,36815,11,2017,MG
8.0,86183,2,2018,SP
5.0,4567,8,2017,SP
19.0,70363,10,2017,MA
23.0,72546,2,2018,PE
3.0,20250,7,2018,SP
28.0,31140,3,2018,RJ
9.0,25940,3,2018,RJ
8.0,65180,5,2018,SP
6.0,16640,4,2018,SP
23.0,13416,2,2018,BA
6.0,23547,12,2017,SP
35.0,83650,2,2018,SE
16.0,86630,7,2017,SP
15.0,8538,1,2018,MG
14.0,44180,5,2018,RJ
3.0,15460,6,2018,SP
7.0,56302,9,2017,SP
2.0,74020,12,2017,SP
6.0,7600,2,2018,MG
18.0,23070,3,2018,ES
3.0,56317,3,2018,SP
27.0,15064,2,2018,PR
20.0,7051,12,2017,MS
9.0,4653,10,2017,BA
21.0,21640,7,2017,SC
11.0,39295,11,2017,SP
20.0,5427,6,2017,BA
19.0,5138,10,2017,BA
11.0,12423,6,2018,SP
8.0,74919,3,2018,SP
7.0,2752,10,2016,GO
6.0,17505,10,2017,SP
8.0,12170,7,2018,SP
7.0,46580,6,2018,SP
6.0,79062,3,2018,SP
2.0,95585,9,2017,SP
4.0,31050,8,2018,SP
19.0,33860,2,2018,SC
8.0,12919,9,2017,MG
2.0,57061,2,2018,SP
13.0,59012,2,2018,SP
5.0,58178,2,2017,SP
7.0,75065,7,2017,SP
17.0,4144,12,2017,SC
9.0,2874,1,2018,ES
5.0,2215,4,2018,SP
14.0,95720,8,2018,RS
12.0,29142,7,2018,MG
8.0,18301,6,2018,SP
16.0,20761,5,2018,SP
9.0,23894,7,2018,RS
18.0,79084,10,2017,SP
3.0,3610,2,2017,SP
22.0,35690,4,2018,CE
6.0,85025,5,2018,SP
7.0,89765,5,2017,SP
15.0,6753,11,2017,SP
9.0,63515,6,2017,SP
5.0,7813,8,2017,SP
27.0,96407,9,2017,RJ
22.0,83010,3,2018,PR
8.0,44008,11,2017,SC
12.0,26115,4,2017,SP
7.0,6404,10,2016,PR
11.0,5867,3,2018,SC
18.0,8773,5,2017,RS
6.0,65051,7,2018,RJ
10.0,61933,1,2018,SP
12.0,13313,6,2018,RS
5.0,96010,2,2017,MG
19.0,65950,4,2018,PR
7.0,7032,9,2017,SP
23.0,14056,5,2018,RJ
12.0,85960,5,2018,SP
17.0,40130,12,2017,RJ
9.0,17150,10,2017,SP
6.0,5406,1,2017,SP
13.0,14711,1,2018,RS
9.0,8330,10,2017,PR
1.0,21060,6,2018,MG
4.0,60512,3,2018,SP
7.0,38706,6,2017,ES
23.0,9960,7,2017,BA
65.0,3374,2,2018,SP
14.0,3691,2,2018,PR
2.0,46550,7,2017,SP
7.0,5348,3,2017,RJ
10.0,48370,1,2018,RJ
28.0,60326,2,2018,RJ
17.0,2450,8,2017,RJ
10.0,1540,6,2017,BA
15.0,63595,8,2017,CE
5.0,11542,6,2018,SP
20.0,65230,11,2017,MT
10.0,87010,5,2017,SC
9.0,87175,4,2017,SP
6.0,6310,4,2018,RJ
16.0,27143,3,2017,SC
16.0,2976,12,2017,MT
9.0,29090,7,2018,RJ
3.0,87503,5,2018,SP
13.0,11531,7,2017,MG
5.0,79995,10,2017,SP
32.0,49400,3,2018,MA
17.0,33170,4,2018,SP
9.0,64820,3,2018,SP
3.0,30644,3,2018,SP
27.0,3894,2,2018,GO
13.0,60732,2,2017,MG
4.0,68140,5,2018,SP
9.0,59062,7,2017,SP
28.0,72546,10,2017,PE
35.0,39500,2,2017,PB
8.0,95096,2,2017,RJ
4.0,71530,11,2017,SP
7.0,22080,10,2017,RS
40.0,81315,11,2017,RJ
11.0,66635,3,2017,SP
15.0,4913,4,2018,SC
10.0,97110,8,2017,RS
4.0,26115,12,2017,SP
12.0,9621,7,2018,RO
7.0,87302,6,2018,MG
4.0,11618,8,2018,SP
7.0,78710,1,2017,SP
11.0,74440,2,2018,MG
13.0,6436,4,2018,RS
6.0,6473,7,2018,MG
9.0,25922,7,2018,MG
4.0,4202,11,2017,SP
5.0,5162,2,2018,SP
10.0,23028,5,2017,RJ
13.0,59310,6,2017,SP
8.0,36404,4,2018,MG
13.0,3280,2,2018,RJ
13.0,63575,1,2018,SP
4.0,89180,6,2018,MG
4.0,27570,5,2018,MG
7.0,6825,9,2017,SP
4.0,91270,6,2018,SP
24.0,93602,1,2018,RJ
14.0,6436,8,2017,RS
10.0,2567,9,2017,SP
11.0,3188,2,2018,MG
7.0,5569,8,2017,MG
33.0,54420,12,2017,SC
4.0,31030,5,2018,RJ
3.0,98410,8,2018,SP
3.0,39645,9,2017,SP
7.0,39135,5,2018,SP
18.0,47310,2,2018,RJ
12.0,5847,8,2018,DF
4.0,11679,10,2017,SP
6.0,64049,5,2018,SP
16.0,55002,1,2018,CE
12.0,22221,1,2018,SP
7.0,13081,9,2017,MG
10.0,26115,3,2018,SP
12.0,3373,10,2017,SE
3.0,44930,7,2018,SP
27.0,5537,7,2018,BA
9.0,57520,7,2018,SP
11.0,6775,1,2018,SP
20.0,32606,6,2018,RS
2.0,63907,5,2018,RS
24.0,67105,4,2018,MS
4.0,8567,10,2017,SP
6.0,8761,10,2017,SP
12.0,8683,2,2018,SP
15.0,87860,6,2018,RS
4.0,65060,5,2018,MG
24.0,94910,3,2018,TO
3.0,6774,8,2017,RJ
14.0,55250,7,2017,MG
15.0,19610,11,2017,SP
7.0,8320,3,2018,RJ
10.0,14640,7,2017,RJ
12.0,65230,7,2018,MT
13.0,6634,8,2018,SE
8.0,96215,6,2018,RJ
2.0,70865,10,2017,SP
9.0,95625,3,2018,SP
52.0,72812,1,2018,RJ
16.0,89818,7,2017,RJ
39.0,25926,2,2018,BA
3.0,6616,5,2018,SP
10.0,41350,11,2017,DF
6.0,5773,8,2018,DF
23.0,56318,7,2017,RS
8.0,72280,7,2018,BA
4.0,9134,6,2017,SP
10.0,38735,7,2017,SP
9.0,71010,4,2018,RJ
7.0,86818,10,2017,SC
43.0,5268,11,2017,SC
19.0,36505,9,2017,MG
10.0,9370,9,2017,MG
7.0,5019,8,2018,SP
16.0,37044,5,2018,DF
15.0,45550,12,2017,RJ
20.0,3064,11,2017,ES
12.0,59965,4,2018,PR
1.0,89110,7,2018,RJ
1.0,6216,2,2018,DF
14.0,7134,3,2018,GO
3.0,7012,3,2017,SP
25.0,35740,2,2018,MG
1.0,55525,4,2018,SP
7.0,70253,3,2017,RJ
29.0,83306,2,2018,MT
21.0,8720,2,2018,PI
14.0,95044,4,2018,RJ
8.0,4267,9,2017,SP
18.0,76829,7,2017,MT
11.0,3146,1,2018,RJ
1.0,25045,3,2018,SP
6.0,76958,8,2017,PR
27.0,59088,12,2017,RJ
11.0,4355,6,2018,PR
11.0,89211,1,2018,SP
4.0,12053,4,2018,SP
12.0,13476,9,2017,PB
2.0,18708,7,2017,SP
16.0,23028,6,2018,RJ
9.0,61652,5,2018,RS
18.0,68374,10,2017,MG
6.0,98270,4,2018,SP
16.0,6843,4,2017,BA
12.0,2261,1,2017,PR
5.0,81470,6,2018,SP
3.0,63020,8,2018,SP
14.0,4545,10,2017,RJ
15.0,79085,4,2017,RJ
3.0,51111,5,2018,SP
5.0,89110,12,2017,RJ
17.0,91920,1,2018,RS
4.0,65145,8,2018,RJ
25.0,12220,2,2018,PB
2.0,38051,6,2017,PR
32.0,29212,4,2017,SP
6.0,71820,3,2018,SP
32.0,1043,1,2018,RS
7.0,48830,7,2018,SP
4.0,11453,8,2018,SP
36.0,64047,1,2018,SP
14.0,95044,4,2018,RJ
29.0,60767,9,2017,RJ
6.0,4612,7,2018,SP
15.0,36918,6,2018,SP
7.0,36784,5,2018,SP
45.0,7095,1,2018,MG
6.0,80620,9,2017,MG
5.0,90810,5,2018,SP
4.0,17860,1,2018,SP
5.0,26383,1,2018,SP
19.0,35702,5,2018,CE
28.0,55920,5,2017,PE
14.0,79110,3,2018,PE
3.0,15625,9,2017,SP
10.0,5106,7,2018,SP
10.0,3623,5,2018,SP
8.0,93534,3,2018,SP
9.0,85877,5,2018,SP
5.0,33943,7,2018,SP
10.0,4446,1,2017,SP
9.0,72812,1,2018,RJ
7.0,89082,4,2018,PR
6.0,93995,9,2017,SP
2.0,21863,5,2018,SP
23.0,78655,1,2018,SC
27.0,23070,4,2018,ES
3.0,55805,7,2018,DF
8.0,13890,6,2018,SP
15.0,74367,4,2018,SP
28.0,2730,5,2018,PE
14.0,50670,4,2018,MT
20.0,89670,11,2017,RJ
2.0,5634,1,2018,SP
5.0,4284,6,2018,SP
12.0,70640,2,2018,MG
15.0,4274,1,2018,RJ
14.0,99350,9,2017,RJ
6.0,89176,7,2018,MG
7.0,3388,6,2018,SP
12.0,9981,9,2017,PR
13.0,4738,7,2017,MA
25.0,76235,6,2017,MA
7.0,65071,11,2017,SP
21.0,29134,2,2018,RS
10.0,55550,3,2017,SP
5.0,6707,5,2018,PR
16.0,88051,4,2018,RJ
11.0,18200,1,2018,ES
25.0,38447,9,2017,RJ
7.0,25240,7,2018,RJ
9.0,69041,5,2018,MG
16.0,35230,9,2017,PI
12.0,7841,1,2018,MG
17.0,40490,2,2018,RJ
13.0,2735,8,2017,RS
6.0,4068,6,2017,RJ
17.0,79330,3,2018,MG
6.0,82100,8,2018,RJ
8.0,99490,1,2018,BA
7.0,78310,8,2018,RJ
5.0,72318,4,2018,PR
11.0,64050,1,2018,SP
6.0,36070,12,2017,SP
11.0,27420,7,2017,RJ
7.0,38182,3,2017,PB
9.0,88132,8,2017,RS
22.0,95945,1,2018,SC
8.0,89180,2,2017,MG
5.0,36790,2,2018,SP
1.0,94451,8,2017,SP
8.0,66025,6,2018,RJ
9.0,67015,12,2017,PR
4.0,87711,3,2018,SP
6.0,14815,2,2017,SP
3.0,4202,8,2017,SP
12.0,11250,12,2017,SP
7.0,26540,8,2018,RJ
15.0,63100,2,2018,PR
22.0,95595,5,2018,MG
5.0,57044,8,2018,RJ
7.0,72593,7,2017,SP
2.0,49690,6,2018,SP
4.0,1035,6,2018,SP
14.0,3936,8,2018,BA
22.0,90550,11,2017,MG
3.0,6410,12,2017,SP
44.0,57900,1,2018,SP
10.0,68800,12,2017,MS
12.0,95315,8,2017,RS
11.0,4524,4,2018,CE
18.0,1426,12,2017,SP
18.0,12324,7,2017,RJ
6.0,75708,3,2017,SP
31.0,41225,3,2018,MG
3.0,6343,3,2018,SP
6.0,5038,8,2018,RJ
13.0,5537,11,2017,BA
10.0,83411,5,2017,PR
8.0,29124,8,2017,BA
16.0,12990,4,2018,ES
9.0,70238,3,2018,SP
5.0,68148,7,2018,RJ
2.0,8762,8,2017,SP
12.0,5757,6,2017,PE
11.0,36120,5,2018,SP
8.0,11081,9,2017,RJ
7.0,13570,7,2017,MG
40.0,55415,3,2018,PA
2.0,47630,8,2018,SP
23.0,29885,3,2018,BA
7.0,3893,5,2018,RJ
6.0,6504,10,2017,RJ
10.0,1453,4,2018,SP
8.0,29360,4,2018,SP
11.0,45460,7,2018,SP
10.0,48730,12,2017,MG
16.0,39314,12,2017,DF
21.0,18245,4,2017,PB
15.0,3710,5,2018,MG
7.0,77350,12,2017,SP
12.0,29930,1,2018,GO
6.0,86900,1,2018,SP
16.0,32470,9,2017,SC
22.0,7902,6,2018,RJ
13.0,5367,3,2018,SP
3.0,5687,7,2017,SP
13.0,79810,11,2017,DF
26.0,29550,8,2018,PE
5.0,59129,5,2018,SP
9.0,44620,3,2018,SP
2.0,4766,6,2018,SP
7.0,3185,8,2017,SC
14.0,51300,11,2017,SP
5.0,60115,8,2018,SP
2.0,65810,3,2017,SP
20.0,7788,9,2017,SP
15.0,5307,8,2018,MS
4.0,60740,6,2018,MG
17.0,77015,3,2018,MG
9.0,90640,12,2017,MG
7.0,3184,6,2018,SP
13.0,82200,5,2018,BA
12.0,2253,1,2018,GO
2.0,18147,2,2018,SP
15.0,6028,6,2018,SP
21.0,66833,6,2017,PR
10.0,9960,3,2018,BA
10.0,22763,6,2018,PR
11.0,89202,4,2018,RS
11.0,4615,1,2018,RJ
2.0,64000,6,2018,SP
9.0,13474,4,2017,RS
7.0,86041,11,2017,MG
11.0,44890,11,2017,SP
17.0,94480,8,2017,RS
10.0,92323,3,2018,SP
8.0,36404,4,2018,MG
1.0,95150,5,2018,SP
3.0,59247,4,2018,SP
2.0,74476,11,2017,SP
24.0,4517,2,2018,DF
8.0,6010,6,2018,MG
14.0,30662,8,2018,SP
2.0,23936,3,2017,SP
7.0,11669,11,2017,ES
25.0,19970,1,2018,SC
21.0,57038,4,2018,SP
8.0,7122,8,2018,SP
7.0,1414,1,2018,SP
39.0,35680,11,2017,CE
7.0,4612,5,2017,SP
4.0,1410,10,2017,SP
16.0,88380,1,2018,SP
7.0,13617,10,2017,SP
5.0,60732,8,2018,MG
23.0,3979,2,2018,DF
10.0,8589,8,2018,SP
7.0,38840,2,2018,SP
13.0,90230,3,2017,MG
6.0,31844,8,2018,RJ
11.0,4913,5,2018,SC
38.0,3105,11,2017,RJ
21.0,21340,6,2018,CE
16.0,65025,11,2017,BA
11.0,24471,8,2017,SP
6.0,14955,4,2018,SP
4.0,35770,8,2017,PR
11.0,79806,1,2018,MG
1.0,4336,7,2018,SP
11.0,13857,9,2017,SP
15.0,17026,8,2018,RS
20.0,35325,7,2018,RN
5.0,21620,8,2018,SP
34.0,5852,12,2017,AM
18.0,29615,5,2018,SP
5.0,98300,7,2018,MG
39.0,15993,11,2017,SP
10.0,17505,8,2018,SP
16.0,85950,7,2017,RJ
11.0,27915,1,2017,MG
6.0,3943,4,2017,SP
11.0,4111,11,2017,SP
6.0,88790,10,2017,MG
2.0,38930,5,2018,SP
12.0,38745,10,2017,RJ
3.0,74984,10,2017,SP
14.0,48520,5,2017,MG
5.0,36675,12,2017,SP
12.0,81470,6,2018,SP
6.0,98850,3,2017,SP
4.0,4843,10,2017,SC
3.0,74053,11,2017,SP
3.0,38819,9,2017,SP
5.0,20972,8,2017,MG
13.0,4426,8,2017,DF
3.0,91150,8,2017,SP
9.0,4086,7,2018,SP
2.0,95990,7,2018,SP
8.0,64930,3,2018,SP
9.0,22753,10,2017,RJ
71.0,87660,10,2017,RR
13.0,6327,4,2017,MG
17.0,89080,10,2017,MS
16.0,23870,1,2018,RJ
2.0,47630,8,2018,SP
18.0,45680,7,2017,ES
12.0,3658,2,2018,SP
7.0,26554,3,2018,PR
8.0,74465,5,2018,SP
5.0,79995,10,2017,SP
7.0,2080,3,2017,MG
14.0,16360,1,2018,SP
9.0,7072,3,2017,SP
